Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
Potah ANDRO Hexer Grip SFX," <p>Snadno kontrolovatelný útočný potah, se kterým nelze minout stůl!</p> <ul> <li>na spin bohatý topsheet ze 100% přírodní gumy navržený přímo pro hru s plastovým míčem;</li> <li>maximální kontrola díky měkké high-tech houbě o 40 stupních;</li> <li>schopný promíjet chyby - určen pro hráče, pro které cit a kontrola znamenají více než rychlost;</li> <li>vynikající volba např. i pro méně technicky zdatné hráče, kteří si netroufnou na rychlejší potah <a href=""/potah-hexer-grip/"">Hexer Grip</a>, ale přesto chtějí zažít obdobný spinový potenciál tohoto potahu!</li> </ul> <p><strong>Nově i zelené variantě.</strong></p> <p><strong>Naše nejprodávanější varianty (2,1 červená a 1,9 černá) jsou zlevněny na 800 Kč/ks. Platí do vyprodání zásob.</strong></p>"," <h3>Detailní popis produktu</h3> <p><strong>Co tento potah umí? </strong></p> <ul> <li><strong>Osobní zkušenost</strong> našeho recenzenta Ondřeje Horáka naleznete <strong><a href=""https://www.sportspin.cz/recenze/recenze-na-potahy-andro-hexer-grip-a-powergrip-ve-verzich-sfx/"">zde</a>.</strong></li> </ul> <p><strong>Porovnání hlavních parametrů potahů andro Hexer Grip/Powergrip/SFX dle tabulky německé společnosti Schoeler Micke:</strong></p> <table width=""446""> <tbody> <tr> <td width=""190""><strong>Název potahu</strong></td> <td width=""64""><strong>Rychlost</strong></td> <td width=""64""><strong>Spin </strong></td> <td width=""64""><strong>Kontrola</strong></td> <td width=""64""><strong>Značka</strong></td> </tr> <tr> <td>Hexer Powergrip</td> <td>114</td> <td>123</td> <td>93</td> <td>andro</td> </tr> <tr> <td>Hexer Grip </td> <td>111</td> <td>123</td> <td>95</td> <td>andro</td> </tr> <tr> <td>Hexer Powergrip SFX</td> <td>109</td> <td>123</td> <td>97</td> <td>andro</td> </tr> <tr> <td>Hexer Grip SFX</td> <td>106</td> <td>123</td> <td>99</td> <td>andro </td> </tr> </tbody> </table> <p> </p> <p><a href=""https://www.andro.de/stories/exklusiv/hexcellent-roadshow-sei-dabei-2/""><strong><img alt=""Hexer Grip SFX"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/Hexer Grip SFX.jpg""/></strong></a></p>",,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,9""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hexer-grip-sfx/
Potah ANDRO Hexer Grip," <p>Ideální potah pro všestrannou útočnou hru zaměřenou na spin, kontrolu a cit;</p> <ul> <li>pomalejší brácha potahu <a href=""/potah-hexer-powergrip/"">Hexer Powergrip</a>;</li> <li>sloučení toho nejlepšího z dvou úspěšných řad potahů andro - Hexer a Rasant; </li> <li>zvýšená tolerance chyb díky zelené houbě s většími póry o 45 stupních;</li> <li>na spin bohatý topsheet ze 100% přírodní gumy navržený přímo pro hru s plastovým míčem.</li> </ul> <p><strong>Naše nejprodávanější varianta - 2,1 černé i červené barvy - je zlevněna na 800 Kč/ks. Platí do vyprodání zásob.</strong></p> <p> </p>"," <h3>Detailní popis produktu</h3> <p><strong>Co umí tento potah dle našeho stálého recenzenta <a href=""https://www.facebook.com/0ndrashorak"">Ondřeje Horáka</a>?</strong></p> <ul> <li>odpověď naleznete <a href=""http://www.sportspin.cz/recenze/recenze-na-nove-potahy-andro-hexer-grip-a-powergrip-/"">zde</a>.</li> </ul> <p> </p> <p><strong>Porovnání hlavních parametrů potahů andro Hexer Grip/Powergrip/SFX dle tabulky německé společnosti Schoeler Micke:</strong></p> <table width=""446""> <tbody> <tr> <td width=""190""><strong>Název potahu</strong></td> <td width=""64""><strong>Rychlost</strong></td> <td width=""64""><strong>Spin </strong></td> <td width=""64""><strong>Kontrola</strong></td> <td width=""64""><strong>Značka</strong></td> </tr> <tr> <td>Hexer Powergrip</td> <td>114</td> <td>123</td> <td>93</td> <td>andro</td> </tr> <tr> <td>Hexer Grip </td> <td>111</td> <td>123</td> <td>95</td> <td>andro</td> </tr> <tr> <td>Hexer Powergrip SFX</td> <td>109</td> <td>123</td> <td>97</td> <td>andro</td> </tr> <tr> <td>Hexer Grip SFX</td> <td>106</td> <td>123</td> <td>99</td> <td>andro </td> </tr> </tbody> </table> <p> </p> <p><img alt=""sum_slider_2018_08_hexcellent_800x358"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/sum_slider_2018_08_hexcellent_800x358.jpg""/></p>",,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hexer-grip/
Potah ANDRO Hexer HD," <p>Útočný potah pro přesné zacílení úderu;</p> <ul> <li>použita čtvrtá generace technologie TENSOR BIOS s důrazem na dokonalou přesnost;</li> <li>progresívní, citlivý spinový povrch zaručí delší kontrolu a přesné zacílení míče;</li> <li>silný katapult efekt a efekt čerstvého přelepení.</li> </ul> <p><strong>Síly 1,7 a 1,9 se už nevyrábí.</strong></p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Objednáno u dodavetele/na cestě k nám""}",https://www.sportspin.cz/potah-hexer-hd/
Potah ANDRO Hexer Pips+," <p>Sendvič se čtvrtou generací TENSOR technologie;</p> <ul> <li>rychlejší než <a href=""/potah-hexer-pips/"">Hexer Pips</a> díky rovnějším vroubkům;</li> <li>měkká houba a úzké vroubky ze stoprocentní přírodní gumy -  potah je tak dokonale citlivý při smeči a útoku;</li> <li>dokonalá stálá zpětná vazba;</li> <li>možnost nahodilé akcelerace;</li> <li>výběr mezi dvěma geometriemi vroubků, tzv. Eclectic Performance technologie - tzn. hráč si volí při lepení mezi dvěma směry lepení vroubků -  mezi účinnou kontrolou (o stupňů) a nekompromisní agresivitou (90 stupňů).</li> </ul> <p> </p> <p> </p> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,7""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,9""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,7""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,9""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/potah-hexer-pips-2/
Potah ANDRO Hexer Pips Force," <p>O něco tvrdší verze potahu <a href=""/potah-hexer-pips/"">andro Hexer Pips</a> s technologií Eclectic Performance, tzn. s možností výběru lepení <span>po směru dvou odlišných geometrií vroubků:</span></p> <ul> <li>0 stupňů pro více rychlosti, 90 stupnů pro více spinu a kontroly;</li> <li>vysoká životnost a stabilita díky stoprocentnímu přírodnímu kaučuku;</li> <li><span>středně tvrdá houba vyrovnává rychlost s kontrolou na optimální úroveň.</span></li> </ul>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,7""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,9""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,7""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,9""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/potah-hexer-pips-force/
Potah ANDRO Hexer Powergrip SFX," <p>Perfektně vyvážený útočný potah, který Vás nezklame: rychlost = kontrola = spin;</p> <ul> <li>na spin bohatý topsheet ze 100% přírodní gumy navržený přímo pro hru s plastovým míčem;</li> <li>vynikající kontrola díky high-tech zelené houbě o 42,5 stupních;</li> <li>pro hráče upřednostňující stabilitu svého úderu, zajímavé trajektorie letu míče a kontrolu;</li> <li>vynikající volba např. i pro méně technicky zdatné hráče, kteří si netroufnou na rychlejší potah <a href=""/potah-hexer-powergrip/"">Hexer Powegrip</a>, ale přesto chtějí zažít obdobný spinový potenciál tohoto potahu!</li> </ul> <p><strong>Nově i zelené variantě.<br/></strong></p> <p><strong>Naše nejprodávanější varianta - 2,1 černé i červené barvy - je zlevněna na 800 Kč/ks. Platí do vyprodání zásob.</strong> </p> <p> </p>"," <h3>Detailní popis produktu</h3> <p><strong>Co tento potah umí? </strong></p> <ul> <li><strong>Osobní zkušenost</strong> našeho recenzenta Ondřeje Horáka naleznete <strong><a href=""https://www.sportspin.cz/recenze/recenze-na-potahy-andro-hexer-grip-a-powergrip-ve-verzich-sfx/"">zde</a>.</strong></li> </ul> <p><strong>Porovnání hlavních parametrů potahů andro Hexer Grip/Powergrip/SFX dle tabulky německé společnosti Schoeler Micke:</strong></p> <table width=""446""> <tbody> <tr> <td width=""190""><strong>Název potahu</strong></td> <td width=""64""><strong>Rychlost</strong></td> <td width=""64""><strong>Spin </strong></td> <td width=""64""><strong>Kontrola</strong></td> <td width=""64""><strong>Značka</strong></td> </tr> <tr> <td>Hexer Powergrip</td> <td>114</td> <td>123</td> <td>93</td> <td>andro</td> </tr> <tr> <td>Hexer Grip </td> <td>111</td> <td>123</td> <td>95</td> <td>andro</td> </tr> <tr> <td>Hexer Powergrip SFX</td> <td>109</td> <td>123</td> <td>97</td> <td>andro</td> </tr> <tr> <td>Hexer Grip SFX</td> <td>106</td> <td>123</td> <td>99</td> <td>andro </td> </tr> </tbody> </table> <p> </p> <p><a href=""https://www.andro.de/stories/exklusiv/hexcellent-roadshow-sei-dabei-2/""><strong><img alt=""Hexer Grip SFX"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/Hexer Grip SFX.jpg""/></strong></a></p>",,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,7""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hexer-powergrip-sfx/
Potah ANDRO Hexer Powergrip," <p>Skvělá volba pro moderní topspinovou hru zaměřenou na přesnost;</p> <ul> <li>vyšší rychlost než u potahu <a href=""/potah-hexer-grip/"">Hexer Grip</a>;</li> <li>sloučení toho nejlepšího z dvou úspěšných řad potahů andro - Hexer a Rasant;</li> <li>katapult a síla v každém úderu díky zelené pórovité houbě o 47,5 stupních;</li> <li>na spin bohatý topsheet ze 100% přírodní gumy navržený přímo pro hru s plastovým míčem.</li> </ul> <p><strong>Naše nejprodávanější varianta - 2,1 černé i červené barvy - je zlevněna na 800 Kč/ks. Platí do vyprodání zásob.</strong> </p> <p> </p>"," <h3>Detailní popis produktu</h3> <p><strong>Co umí tento potah dle našeho stálého recenzenta <a href=""https://www.facebook.com/0ndrashorak"">Ondřeje Horáka</a>?</strong></p> <ul> <li>odpověď naleznete <a href=""http://www.sportspin.cz/recenze/recenze-na-nove-potahy-andro-hexer-grip-a-powergrip-/"">zde</a>.</li> </ul> <p><strong>Porovnání hlavních parametrů potahů andro Hexer Grip/Powergrip/SFX dle tabulky německé společnosti Schoeler Micke:</strong></p> <table width=""446""> <tbody> <tr> <td width=""190""><strong>Název potahu</strong></td> <td width=""64""><strong>Rychlost</strong></td> <td width=""64""><strong>Spin </strong></td> <td width=""64""><strong>Kontrola</strong></td> <td width=""64""><strong>Značka</strong></td> </tr> <tr> <td>Hexer Powergrip</td> <td>114</td> <td>123</td> <td>93</td> <td>andro</td> </tr> <tr> <td>Hexer Grip </td> <td>111</td> <td>123</td> <td>95</td> <td>andro</td> </tr> <tr> <td>Hexer Powergrip SFX</td> <td>109</td> <td>123</td> <td>97</td> <td>andro</td> </tr> <tr> <td>Hexer Grip SFX</td> <td>106</td> <td>123</td> <td>99</td> <td>andro </td> </tr> </tbody> </table> <p> </p> <p><img alt=""sum_slider_2018_08_hexcellent_800x358"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/sum_slider_2018_08_hexcellent_800x358.jpg""/></p>",,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hexer-powergrip/
Potah ANDRO Hexer Powersponge," <p>Nejoblíbenější útočný potah značky <a href=""https://www.andro.de/produkte/"">andro</a> s měkčí houbou pro skvělý zvuk (= vyšší kontrolu);</p> <ul> <li>zvětšená plocha optimálního odrazu míče = potah odpouští chyby;</li> <li>vynikající zpětná vazba;</li> <li>ideální volba pro hráče všech úrovní.</li> </ul> <p><strong>Síla 1,7 obou barev se už nevyrábí.<br/></strong></p> <p><strong>Síla 2,1 obou barev je zlevněna na 800 Kč/ks. Platí do vyprodání zásob.</strong></p> <p> </p>"," <h3>Detailní popis produktu</h3> <p><img alt=""132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb.jpg""/></p>",,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,9""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 800, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hexer-powersponge/
Potah ANDRO Hexer PLUS," <p>Útočný softový potah určený pro variabilní útočnou hru s větším množstvím spinu;</p> <ul> <li>inovativní geometrie vroubků zrychluje a napřimuje úder - balónek dorazí do cíle rychleji a vytvoří větší tlak na soupeře, a to i při vynaložení méně energie (tzv. Pace Performance technologie).</li> </ul> <p><strong>Síla 1,9 obou barev se už nevyrábí.<br/></strong></p> <p> </p> <p><strong> </strong></p>"," <h3>Detailní popis produktu</h3> <p><img alt=""132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb.jpg""/></p>",,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/potah-hexer/
Potah DHS Hurricane 2 NEO MID 39," <p>Útočný potah, na jehož vzniku se podílel i samotný hráč Wang Liqin;</p> <ul> <li>oproti <a href=""/potah-hurricane-3-neo/"">DHS Hurricane 3 NEO</a> má tento potah tvrdší houbu a schopnost vyvinout nátlak na spoluhráče;</li> <li>jeho potenciál se nejlépe rozvine při topspinové hře ze střední vzdálenosti od stolu.</li> </ul> <p> </p> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,15""}, ""current_price"": 720, ""basic_price"": 720, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,15""}, ""current_price"": 720, ""basic_price"": 720, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hurricane-2-neo/
Potah DHS Hurricane 3-50 SOFT 35," <p>Lepivý, typicky čínský, potah navazující na tradici úspěšného potahu DHS Hurricane 3;</p> <ul> <li>měkčí a citlivější houba #50 zpřístupňuje oblíbený výše zmíněný potah širší veřejnosti - je proto vhodný jak pro vyznavače všestranné hry tak i kontrolovaného útoku;<br/> <ul> <li>topspinový úder dosáhne svého potenciálu, bude-li zahraný přímo u stolu či ze střední vzdálenosti od něj;</li> <li>allroundovým hráčům propůjčí tento potah ještě více rotace při úderu.</li> </ul> </li> </ul>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hurricane-3-50/
Potah DHS Hurricane 3 NEO MID 39," <p>Jedinečná kombinace NEO houby a topsheetu typického pro potah DHS Hurricane 3 zaručuje stabilní, rychlý a silný útok s dobrou kontrolou;</p> <ul> <li>vhodný především rychlejší útočnou hru zaměřenou na spin;</li> <li>o něco pomalejší a citlivější než <a href=""/potah-hurricane-2-neo/"">DHS Hurricane 2 NEO MID 39</a>.</li> </ul>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,15""}, ""current_price"": 720, ""basic_price"": 720, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,15""}, ""current_price"": 720, ""basic_price"": 720, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hurricane-3-neo/
Potah DHS Hurricane 3 MID 39, <p>Nejoblíbenější potah mezi čínskými potahy z produkce značky DHS;</p> <ul> <li>vysoký potenciál v útočné hře s maximem rotace;</li> <li>lepivý povrch a středně tvrdá houba tvoří skvělou kombinaci pro variabilní útočnou hru.</li> </ul> <p> </p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,15""}, ""current_price"": 660, ""basic_price"": 660, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,15""}, ""current_price"": 660, ""basic_price"": 660, ""stock_status"": ""Objednáno u dodavetele/na cestě k nám""}",https://www.sportspin.cz/potah-hurricane-3/
Potah DHS Hurricane 8 MID 40, <p>Velmi rychlý potah plný nejnovějších technologií je v postatě upgradem potahu DHS Hurricane 3;</p> <ul> <li>houba s technologiemi Macro-Cell a High-Elasticity Particle Osmosis napomáhá zvýšit elasticitu potahu až o 15% - výsledkem je rychlý energický úder bez použití velkého množství síly;</li> <li>vysoké množství spinu a nepředvídatelná křivka letu míče jsou samozřejmostí;</li> <li>vytvořen speciálně pro podporu spinu a rychlosti při hře s plastovým míčem - zaručí nebezpečný topspin z jakékoliv vzdálenosti od stolu.</li> </ul>, <h3>Detailní popis produktu</h3> <p>.</p> <p> </p>,,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 960, ""basic_price"": 960, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 960, ""basic_price"": 960, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hurricane-8/
